id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
811143072808009486,花川戸（雅）,137659627,亮,,Toshima Ku,35.73508590961217,139.70812725406296,Entire home/apt,35000,2,24,2024-06-21,1.45,3,146,17,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第47号
811329121568717274,Skytree (2 min on foot)/Asakusa (2 min by train),485876130,Kazumi,,Sumida Ku,35.71192692616669,139.80957336759792,Entire home/apt,17543,2,52,2024-06-08,3.19,3,343,39,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第241号
811511241678042125,Skytree (2 min on foot)/Asakusa (2 min by train),485876130,Kazumi,,Sumida Ku,35.710522904900216,139.80922294980914,Entire home/apt,17543,2,52,2024-05-19,3.14,3,286,33,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第242号
811941956223548780,(新宿まで2駅5分)大人の空間in高田馬場|駅徒歩5分 |近隣施設充実|2階,497851265,勝哉,,Shinjuku Ku,35.7135319,139.7089881,Entire home/apt,8571,1,32,2024-05-20,1.90,1,139,19,M130032618
812019853543271463,【Shinjuku 10min walk】The smallest unit but cheap31,161804725,Kasha,,Shinjuku Ku,35.69219350125205,139.7079591315209,Entire home/apt,8000,1,50,2024-06-23,2.95,7,194,27,M130026001
812038256065829107,超便利【新宿3丁目駅徒歩3分】新宿駅徒歩10分・歌舞伎町10分・新宿二丁目徒歩5分・立地の美学32,161804725,Kasha,,Shinjuku Ku,35.69186342704612,139.7069123638544,Entire home/apt,12286,1,48,2024-06-20,2.85,7,72,30,M130026007
812042743503505130,超便利【新宿３丁目駅】徒歩3分!歌舞伎町5分!新宿LOVE303,161804725,Kasha,,Shinjuku Ku,35.69155028124095,139.70696766137328,Entire home/apt,,1,39,2024-04-01,2.26,7,0,24,M130026004
812528954068841979,"LIGHT Asakusa 101, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71659124214331,139.79977410307157,Private room,10849,1,60,2024-06-23,3.59,38,150,43,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
812581769028579891,【90 sqm/2LDK】Suite Room /Built in 2022/Akasaka,497996834,赤坂,,Minato Ku,35.67245361467006,139.73422560315427,Entire home/apt,65117,1,35,2024-06-17,2.05,17,238,14,M130032564
812583296979026833,【90 sqm/2LDK】Suite Room /Built in 2022/Akasaka,497996834,赤坂,,Minato Ku,35.672045513371025,139.73233323677584,Entire home/apt,65117,1,27,2024-06-15,1.58,17,187,10,M130032565
812584589766172458,【90 sqm/2LDK】Suite Room /Built in 2022/Akasaka,497996834,赤坂,,Minato Ku,35.67210829820488,139.73223401459117,Entire home/apt,65117,1,28,2024-06-22,1.66,17,236,9,M130032566
812722519875467929,nestay apartment tokyo akihabara 3B,191517619,Sea,,Chiyoda Ku,35.69814925139312,139.7795578273164,Entire home/apt,29832,1,24,2024-06-15,1.66,7,136,22,M130032402
812761148181730873,nestay apartment tokyo akihabara 2B,191517619,Sea,,Chiyoda Ku,35.69842949843201,139.77975443796672,Entire home/apt,29832,1,30,2024-06-03,1.76,7,112,20,M130032401
812827787186123486,New spacious queen sized rooms.,107735413,Yuko&Nick,,Toshima Ku,35.73139,139.72423,Entire home/apt,14571,3,7,2023-10-28,0.43,6,4,2,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第221号
812886877188148730,D4】New Clean Studio in Central Shinjuku Tokyo,271703741,Shizuka,,Shinjuku Ku,35.69137226366264,139.70923342364605,Entire home/apt,17653,1,32,2024-06-02,1.86,15,68,22,M130025252
813634794354487590,日式传统建筑风格 车站徒步6分钟 直达新宿4分钟 最大13人庭院  6个卧室 105平方,53118784,Tommy,,Shinjuku Ku,35.687421788189795,139.68641575773935,Entire home/apt,50420,1,32,2024-06-18,2.04,12,122,22,M130031475
813736955691194119,池袋まで電車で２分！高田馬場駅徒歩１５分！無料Wi-Fi有！副都心線で新宿、渋谷、原宿まで一本！,210081038,Kota,,Toshima Ku,35.714061312394485,139.7164763298715,Entire home/apt,,3,30,2024-06-12,1.98,5,7,22,M130017108
813981045599145437,OG2)3BR/ 120sqm/8bed/Max10/Direct Shinjuku/2F,76478703,Nana &Sato,,Suginami Ku,35.7035986,139.6136344,Entire home/apt,32143,3,42,2024-06-02,2.53,2,118,26,Hotels and Inns Business Act | 杉並区杉並保健所 | 4杉保衛環第243号
813982198484618133,2BR Spacious Parkview Apt 42sqm (Shinjuku 8m ride),93981980,Takumi,,Toshima Ku,35.73653558091768,139.72814741939135,Entire home/apt,23857,3,49,2024-06-21,2.93,13,93,43,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第62号
814164573137360193,"LIGHT Asakusa 102, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71658231848338,139.79976873865354,Private room,13884,1,55,2024-06-23,3.33,38,142,38,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814846338538222340,"LIGHT Asakusa 201, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71658646446783,139.7997738055878,Private room,10648,1,59,2024-06-03,3.66,38,116,41,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814862126221383790,"LIGHT Asakusa 202, 8min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71659299764128,139.79976307675173,Private room,10980,1,76,2024-06-09,4.51,38,112,51,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814869772597935698,"LIGHT Asakusa 203, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71891069965005,139.7949194443057,Private room,6575,1,65,2024-06-10,3.87,38,156,46,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814875399422344455,"LIGHT Asakusa 301, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71659081991684,139.7997577123337,Private room,8259,1,59,2024-06-20,3.50,38,145,39,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814879171488805267,"LIGHT Asakusa 302, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71657775356912,139.79976307675173,Private room,9735,1,67,2024-06-24,4.03,38,84,47,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814883438140841100,"LIGHT Asakusa 401, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71658210901857,139.7997738055878,Private room,13695,1,56,2024-06-20,3.33,38,148,37,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814885418444830326,"LIGHT Asakusa 402, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71658646446783,139.79976307675173,Private room,9757,1,56,2024-06-21,3.34,38,158,39,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814887843982755271,"LIGHT Asakusa 403, 8 min walk from Asakusa station",476371170,Junko,,Taito Ku,35.71658646446783,139.79977917000582,Private room,15721,1,61,2024-06-18,3.62,38,138,44,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10174号
814969430915413237,リバーフロントの家　Riverfront house,24647837,Kenichiro,,Akiruno Shi,35.7254791,139.1796255,Entire home/apt,35857,1,2,2023-05-23,0.13,4,72,0,Hotels and Inns Business Act | 東京都西多摩保健所 | 27西保生き第89号
815504933617056468,上野公园、秋叶原电器城、东京大学，周边各种美食店，成田机场直达上野步行至房源约7-10分钟！,371483625,Best Faith,,Bunkyo Ku,35.707783148392146,139.76835227087446,Entire home/apt,10943,2,74,2024-06-22,4.40,9,158,50,Hotels and Inns Business Act | 文京区文京保健所 | ２０２０文文生環き第　５０１　号
815578376335039797,都立家政徒歩1分！新宿直通15分！アートでお洒落な2階建て一軒家/最大6名,495647558,Yuka,,Nakano Ku,35.72320642187555,139.64258674700852,Entire home/apt,34000,1,18,2024-01-03,1.27,3,160,13,M130032603
815710212106951500,#41/7 mins Walk-Shibuya House/〇Long Stay/Free Wifi,10424827,Kei,,Shibuya Ku,35.66053,139.70704,Entire home/apt,32143,2,31,2024-01-26,1.81,29,3,13,M130032579
815718677592254378,#32/7 mins Walk-Shibuya House/〇Long Stay/Free Wifi,10424827,Kei,,Shibuya Ku,35.660118094258586,139.7071371415481,Entire home/apt,,2,35,2023-12-26,2.05,29,0,15,M130032578
815766234479937907,駅から徒歩5分！便利リーズナブル,448663434,Terui,,Shibuya Ku,35.6462298618235,139.7199133783579,Entire home/apt,7914,2,18,2024-05-27,1.06,1,210,9,M130032664
816278314425323732,Hollywood twin theater/Free breakfast bread/2 ppl,494221395,Hotel Tabard Tokyo,,Sumida Ku,35.69546589999999,139.8169845,Private room,,1,3,2023-09-12,0.20,6,268,2,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第369号
816336084474256610,Piano Hotel Cedarwood In Tokyo,43751877,Masami,,Shibuya Ku,35.6794886,139.6787086,Entire home/apt,18810,2,30,2024-06-25,3.56,11,163,30,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第454号
816672216522840474,新宿からJR5分。アニメ人気！中野！NAKANO。寝室別室の貸切宿shinjukuWiFi,498899641,Yasuyo,,Nakano Ku,35.70999378407164,139.66769563885592,Entire home/apt,18571,3,33,2024-06-19,2.08,2,177,22,M130032658
816916539596958550,New hotel/Compact Twin/2 people,484343068,イチホテル東京八丁堀,,Chuo Ku,35.6749572,139.778737,Private room,13950,1,68,2024-06-11,4.73,5,282,62,Hotels and Inns Business Act | 中央区保健所 | 31 中保生環き 第 231号
816946249529431846,Beautiful Japanese house【畳】,210199913,Satoru,,Sumida Ku,35.71887983742792,139.81579394801884,Entire home/apt,32357,3,54,2024-06-16,3.46,11,248,41,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第291号
817121991819661305,素敵なワンルーム｜山手線恵比寿７分｜渋谷3分｜12時チェックイン｜高速Wi-Fi｜乾燥機付洗濯機,486337034,Yuri,,Shibuya Ku,35.64734846239589,139.71704732671805,Entire home/apt,17737,4,2,2024-06-17,2,2,169,2,M130040603
817220292990903350,JR御徒町步行7分钟 厨房 空调 免费WIFI 独立浴室 厕所 1.5米双人上下床,128811552,Lee,,Taito Ku,35.7040217,139.7774479,Entire home/apt,30000,1,1,2023-11-07,0.13,2,365,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10102号
817481197136779732,池袋至近kyoka house完全貸切り,499089885,Suojuan,,Kita Ku,35.76270751483193,139.71779517851607,Entire home/apt,36800,2,13,2024-06-05,0.83,4,167,11,M130011654
817552568449586881,二部屋最大5人とまれます、全自動トイレ換気エアコン、風呂付き,499089885,Suojuan,,Nerima Ku,35.760769719924,139.64731268584728,Private room,26800,1,2,2024-03-24,0.41,4,360,2,M130000901
817590780044966038,Female-Only Dorm Room,499115537,Cogo,,Sumida Ku,35.69431542842223,139.79683003071904,Shared room,4655,1,1,2024-05-07,0.55,11,259,1,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第340号
817654412699603331,016-501 Prism Inn Komagata Asakusa/Asakusa Station,497504503,PRISM Inn Komagata Asakusa,,Sumida Ku,35.7056001,139.7975151,Entire home/apt,27400,3,10,2024-04-04,0.62,4,133,7,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第307号
817683100488870685,016-401 Prism Inn Komagata Asakusa/Asakusa Station,497504503,PRISM Inn Komagata Asakusa,,Sumida Ku,35.7056001,139.7975151,Entire home/apt,27400,3,15,2024-03-01,1.02,4,140,9,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第307号
817689818809989108,016-301 Prism Inn Komagata Asakusa/Asakusa Station,497504503,PRISM Inn Komagata Asakusa,,Sumida Ku,35.7056001,139.7975151,Entire home/apt,27400,3,21,2024-05-24,1.47,4,147,13,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第307号
817694343038702442,016-201 Prism Inn Komagata Asakusa/Asakusa Station,497504503,PRISM Inn Komagata Asakusa,,Sumida Ku,35.7056001,139.7975151,Entire home/apt,27400,3,16,2024-06-03,1.02,4,150,13,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第307号
817758960686171614,No transfers to Shibuya and Shinjuku Sta!   204,432956453,Sumyca,,Suginami Ku,35.67152607490893,139.65303820815097,Entire home/apt,7570,2,11,2024-03-28,0.70,15,238,8,M130032910
818487696292105536,4人部屋　安心安い上野公園、浅草寺周囲に綺麗な部屋、地下鉄徒歩2分です。銭湯が2分のところにある,106084840,Izumi,,Taito Ku,35.71275363760247,139.7835536209264,Private room,17571,1,29,2024-06-19,1.83,13,126,24,Hotels and Inns Business Act | 東京都台東区台東保健所 | 29台台健生環き第215号
818630336858803170,庭付き一軒家で、日本伝統的な和室、洋室あります、,499089885,Suojuan,,Nerima Ku,35.76230349925968,139.64737105769484,Private room,39800,2,0,,,4,357,0,M130000901
819457867197135004,B3高級公寓東新宿步行1分内,348068631,並木,,Shinjuku Ku,35.6996251,139.707113,Entire home/apt,31000,1,31,2024-05-15,1.86,4,355,13,M130032670
819497755865482953,Disneyland direct bus stop 2 MIN/ASAT#102,129096261,Chisaki,,Katsushika Ku,35.7492375,139.8583762,Entire home/apt,12896,2,60,2024-06-20,3.73,52,201,53,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第308号
819833869252582711,Sterilized/Shinjuku JP style/Wi-Fi/33,230910892,Risa & Kei,,Shinjuku Ku,35.70383423274912,139.69099710304306,Entire home/apt,9171,3,7,2023-09-14,0.48,43,31,3,M130023303
820068146875739673,大塚駅5分，浴室2洗手间2卧室5厨房2客厅2。,130691030,Wison,,Toshima Ku,35.7302234466955,139.7352512708904,Entire home/apt,48526,1,2,2023-06-18,0.13,15,158,0,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第123号
820169152904882344,Tokyo Ikebukuro Designer’s Apt,375510584,Coco,,Toshima Ku,35.723901679259015,139.71013724182103,Entire home/apt,14571,2,8,2023-10-04,0.49,17,80,2,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
820537930556143109,*Skytree View*Single Room 402 in Mukōjima,229627088,宅東,,Sumida Ku,35.7125728,139.8106499,Private room,10314,1,9,2024-05-15,0.57,106,99,3,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第149号
820674107048998863,"Shimokita【1 min Walk】Direct to Shibuya, Shinjuku",3145185,Lily,,Setagaya Ku,35.660808142878444,139.6670365722629,Entire home/apt,6478,29,3,2023-09-23,0.19,3,199,2,M130032651
820676666254729488,"TOKYO, Shibuya notransfer ／Newly built／3Beds／Max5",499299909,Yuta,,Toshima Ku,35.7367659,139.7259806,Entire home/apt,22286,3,33,2024-05-20,2.04,5,300,19,M130032884
820699161595377892,Wabi Sabi Hostel #9　,29341016,Wabi Sabi,,Setagaya Ku,35.6474531,139.6670326,Private room,10000,2,3,2024-05-22,0.21,12,244,1,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
820829445062562808,【101】JR Ikebukuro 5min！WiFi/6 pax,162970600,Taka,,Toshima Ku,35.7349787,139.7109729,Private room,13243,1,38,2024-06-16,2.30,13,147,24,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第155号
820833053711884539,10min to Shinjuku/7 people/Free WiFi/Japan style,230910892,Risa & Kei,,Suginami Ku,35.703873592433034,139.6120066823982,Entire home/apt,10429,3,13,2023-11-03,0.84,43,58,10,M130034372
820870448092161716,【201】JR Ikebukuro 5min！WiFi/8 pax,162970600,Taka,,Toshima Ku,35.7349787,139.7109729,Private room,16907,1,67,2024-06-22,4.08,13,154,49,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第155号
820886677820878642,【301】JR Ikebukuro 5min！WiFi/8 pax,162970600,Taka,,Toshima Ku,35.73505707994692,139.7109889932541,Private room,18180,1,43,2024-06-15,2.64,13,150,35,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第155号
820895222321659059,【401】JR池袋站步行5分鐘！WiFi/5人房,162970600,Taka,,Toshima Ku,35.73503966218761,139.7109729,Private room,12381,1,43,2024-06-09,2.60,13,157,29,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第155号
820921644404408324,経堂の一軒家　Whole house rental wakusei,487000346,Wakusei,,Setagaya Ku,35.65682069388825,139.62534598014832,Entire home/apt,32483,1,1,2024-06-23,1,1,365,1,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第884号
820940194553028622,Tokyo KD House  301- Family Fun,33703677,Susumu,,Kita Ku,35.740364835686826,139.7474410012686,Entire home/apt,35421,2,40,2024-06-01,2.43,2,234,16,M130032707
821385719653107151,2 min walk from Morishita station! 701,428038217,Sumyca,,Sumida Ku,35.68978086510977,139.79646242188437,Entire home/apt,9359,2,22,2024-06-13,1.72,11,259,21,M130032836
821433679542348081,【睡眠特化型ホテル】史上最高の睡眠を試してみませんか？快適な睡眠をお約束！ 高輪台駅1分！,491508964,Sleeplab 高輪,,Minato Ku,35.63326917331124,139.7302757767574,Entire home/apt,7567,1,16,2024-05-31,1.01,2,236,13,Hotels and Inns Business Act | 港区みなと保健所 | 4港み生環き第178号
821454522577149362,2階　駅徒歩5分！綺麗な水回り/和モダン/静かな環境でファミリーに最適,460991404,Tomoko,,Kita Ku,35.78057909878552,139.7312268121259,Entire home/apt,17679,3,34,2024-06-14,2.73,2,91,33,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第7号
821540448685231526,Wabi Sabi Hostel Bed number #2　,29341016,Wabi Sabi,,Setagaya Ku,35.64743386438143,139.66704670514068,Shared room,4000,2,4,2024-04-21,0.24,12,323,2,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821543515094911279,Wabi Sabi Hostel  Bed number #3,29341016,Wabi Sabi,,Setagaya Ku,35.647455660506616,139.6670306118866,Shared room,4000,2,8,2023-11-27,0.48,12,336,3,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821546486387988881,Wabi Sabi Hostel Bed number#4　,29341016,Wabi Sabi,,Setagaya Ku,35.64776029711765,139.66813800052572,Shared room,3657,2,34,2024-05-29,2.09,12,326,25,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821548717742587583,Wabi Sabi Hostel Bed number#5,29341016,Wabi Sabi,,Setagaya Ku,35.6474425828322,139.66700915421447,Shared room,3657,2,7,2024-05-15,0.42,12,311,5,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821551117006633017,Wabi Sabi Hostel Bed number #6　,29341016,Wabi Sabi,,Setagaya Ku,35.64668362407969,139.66808835384685,Shared room,4000,2,11,2024-03-13,0.66,12,328,6,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821553394148020248,Wabi Sabi Hostel Bed number #7　,29341016,Wabi Sabi,,Setagaya Ku,35.646459506076745,139.66626985243647,Shared room,3657,2,3,2024-04-13,0.18,12,315,1,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821937581038149296,Wabi Sabi Hostel Bed number #8　,29341016,Wabi Sabi,,Setagaya Ku,35.64741642747699,139.66701988305053,Shared room,4000,2,13,2024-04-08,0.78,12,292,6,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
821941141818196024,Wabi Sabi Hostel #10　,29341016,Wabi Sabi,,Setagaya Ku,35.64719452476358,139.66801170035697,Private room,10000,2,13,2024-04-04,0.78,12,251,6,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 4世保生環第851号
822000332987915188,2LDK 47m2 rent / 3 minutes from Shinotsuka station,342971176,Yume,,Toshima Ku,35.72758826153602,139.72709968597587,Entire home/apt,19571,2,26,2024-05-31,1.60,32,158,16,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第157号
822223809339816426,Tokyo Shibuya Shinjyuku Cat House !,36268557,Nao,,Shibuya Ku,35.68227645868724,139.68197342969722,Entire home/apt,16200,1,40,2024-04-19,2.41,3,163,31,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第496号
822325975110891760,TYO Ikebukuro Designer’s Apt102,375510584,Coco,,Toshima Ku,35.72283141287305,139.71032950179264,Entire home/apt,10500,2,12,2024-06-10,0.80,17,85,7,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822334248869871727,TYO Ikebukuro Designer’s Apt103,375510584,Coco,,Toshima Ku,35.723850741144,139.710414758365,Entire home/apt,10500,2,31,2024-06-05,1.96,17,58,24,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822384801394759894,TOKYO Shinjuku area/Max 2 people/1Bed/Wi-Fi #51,127629758,Taku,,Toshima Ku,35.71445014501628,139.70921194382908,Entire home/apt,14868,3,39,2024-06-26,2.52,5,148,31,M130032728
822390926307915568,TYO Ikebukuro Designer’s Apt201,375510584,Coco,,Toshima Ku,35.72346451174283,139.7100171035446,Entire home/apt,10500,2,27,2024-06-10,1.65,17,81,16,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822394919537907319,TYO Ikebukuro Designer’s Apt202,375510584,Coco,,Toshima Ku,35.723002343172425,139.71235268426108,Entire home/apt,10500,2,20,2024-05-19,1.21,17,62,13,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822397721149838777,TYO Ikebukuro Designer’s Apt203,375510584,Coco,,Toshima Ku,35.722168816197154,139.71020427439623,Entire home/apt,10500,2,25,2024-05-31,1.78,17,74,22,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822418547333649791,TYO Ikebukuro Designer’s Apt301,375510584,Coco,,Toshima Ku,35.72413960212083,139.71039807828365,Entire home/apt,10500,2,26,2024-05-04,1.57,17,78,17,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822421646910313584,TYO Ikebukuro Designer’s Apt302,375510584,Coco,,Toshima Ku,35.722189818004594,139.7115823486139,Entire home/apt,10500,2,13,2024-05-14,0.78,17,83,5,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822424257873037088,TYO Ikebukuro Designer’s Apt303,375510584,Coco,,Toshima Ku,35.722093446886106,139.71229116873326,Entire home/apt,10500,2,31,2024-05-06,2.03,17,77,23,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第165号
822776320399407045,【701】One-Bedroom Apt; Self-Quarantine allowed,199863640,欣欣,,Taito Ku,35.723643,139.795337,Entire home/apt,6364,2,13,2024-06-08,0.80,37,165,11,M130031490
822793718297521711,"60㎡ house/8PPL/free Wi-fi/Haneda, Shibuya close by",492945056,Hideaki,,Shinagawa Ku,35.61938424681046,139.7438773,Entire home/apt,32403,2,32,2024-04-07,2.18,12,357,23,Hotels and Inns Business Act | 品川区保健所 | 4品保生環き第75号
822795217406490470,Tokyo Soohome R202 / 25m² HeiseiType with Crib,120627395,Sophie,,Toshima Ku,35.72982119871401,139.73075974280155,Entire home/apt,13743,1,44,2024-06-24,2.73,6,186,35,Hotels and Inns Business Act | 豊島区池袋保健所 | ２豊池保衛環き第８８号
822798016619965440,Shibuya! 8 min walk! 35㎡ spacious room max. 5 ppl,492945056,Hideaki,,Shibuya Ku,35.659186973329085,139.70888373409971,Entire home/apt,35390,2,27,2024-04-07,1.75,12,145,17,M130032784
822860948786132704,"御风阁101,JR山手線新宿2分繁華地帶的和風住宅！駅徒步8分！新大久保商業街",266670311,Mari,,Shinjuku Ku,35.69965,139.70495,Entire home/apt,15214,2,24,2024-06-10,1.55,19,58,13,M130025726
822879171531760759,"daiwa Hotel, Ueno Park, Asakusa Temple1F",216544005,香菜,,Taito Ku,35.720619906797516,139.78302788672957,Entire home/apt,32100,1,15,2024-03-26,0.90,4,228,8,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10259号
822932806526494736,4min from Shinjuku! by train10min walk to Sta.#A21,493288566,Haruko,,Nakano Ku,35.71022431133787,139.66876343984882,Entire home/apt,10300,2,35,2024-06-13,2.19,5,158,24,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第49号
822938532367276207,Mixed Gender Dorm Room,499115537,Cogo,,Sumida Ku,35.6937752,139.7926887,Shared room,4418,1,12,2024-06-28,1.86,11,264,12,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第340号
822942728588309688,京成小岩站步行2分！JR小岩站步行15分，直达成田空港/羽田空港，近浅草/押上/秋叶原/迪士尼,234477095,Yuxia,,Edogawa Ku,35.7412819,139.884585,Entire home/apt,13640,2,22,2024-06-10,1.44,35,47,17,Hotels and Inns Business Act | 江戸川保健所 | 22江衛環01第69号
823461030312739107,No transfer to Ikebukuro station/Takamatsu House,500399595,Norio,,Toshima Ku,35.73947239138138,139.69699885721042,Entire home/apt,15466,1,20,2024-06-13,1.27,2,215,15,M130032716
823475726122104184,15min shibuya wi-fi max4P longstay trraveing,500402072,正子,,Shibuya Ku,35.65534771417251,139.69260324360283,Entire home/apt,22857,2,12,2023-07-23,0.74,4,142,1,M130000341
823487514617666056,Japanese Tatami Room 205,477778496,CaskVillage,,Itabashi Ku,35.74657055824497,139.71634325101675,Entire home/apt,16500,3,32,2024-06-17,2.16,12,131,27,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
823563185581397045,Bright Studio 32sqm | 4mins Hamamatsucho&Daimon St,500083898,Section L,,Minato Ku,35.65839627945992,139.75757200789715,Entire home/apt,32775,1,8,2024-06-22,0.81,4,123,8,Hotels and Inns Business Act | 港区みなと保健所 | 4港み生環き第180号
823676359808457209,【天空树景观电梯房】地铁步行5分/银座秋叶原成田机场直达/顶楼精美两室一厅（浓）,232836811,Chonglin,,Taito Ku,35.704434434548546,139.77758422698363,Private room,41543,1,12,2024-06-08,1.56,40,10,12,M130026543
823723331666350418,【羽田空港まで15分！】ホテルライクな空間で東京観光の拠点に！1週間以上の滞在にもおすすめ(801),500438260,Unito,,Ota Ku,35.557553830989505,139.72118184843438,Entire home/apt,,1,14,2024-04-07,0.93,8,0,12,Special Economic Zoning Act | ４健生発第12000号
823821792196583413,Near Shibuya & Omotesando /FREE Wi-Fi/1LDK/Max 6,500458795,Mirai,,Shibuya Ku,35.65915245207345,139.70978140623035,Entire home/apt,27117,1,33,2024-06-26,2.20,1,158,25,M130032833
824483730198218154,【K453】90㎡/池袋商圈/独栋别墅/三室一厅两卫/双地铁/步行8分/私家车库/最大8人,50174262,Steve,,Toshima Ku,35.7377143917966,139.69647342364124,Entire home/apt,37143,2,30,2024-06-24,1.86,1,144,18,M130019484
824566782440725977,上野公园、秋叶原电器城、东京大学， JR上野駅步行7-10分钟，地下铁湯島駅2-3分钟！,371483625,Best Faith,,Bunkyo Ku,35.70619881392296,139.76793438177856,Entire home/apt,7243,2,65,2024-06-17,4.06,9,169,50,Hotels and Inns Business Act | 文京区文京保健所 | 2020文文生環き第　501　号
824948360557679025,"Shinjyuku, JR Takadanobaba Sta. 7mins. Free wifi",402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,,Shinjuku Ku,35.7149324999159,139.69816292441348,Entire home/apt,17500,2,25,2024-06-14,1.62,38,91,19,M130027433
824973962356397767,"Shinjyuku, JR Takadanobaba Sta. 7mins. Free wifi",402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,,Shinjuku Ku,35.71462263412327,139.70026680280705,Entire home/apt,15357,3,26,2024-05-30,1.68,38,70,14,M130027436
